PLAYER,TEAM,GP,W,L,MIN,Touches,PaintTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
Paolo Banchero,ORL,18,14,4,600,1234,42,18,24,75.0,9,14,64.3,46,109.5,9,21.4,0,0.0,1,2.4,6,14.3
Pascal Siakam,TOR,19,8,11,648,1191,70,30,45,66.7,9,12,75.0,71,101.4,16,22.9,8,11.4,1,1.4,6,8.6
Pat Connaughton,MIL,18,13,5,416,555,24,6,12,50.0,0,0,0.0,12,50.0,11,45.8,2,8.3,1,4.2,0,0.0
Patrick Baldwin Jr.,WAS,3,0,3,11,11,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Patrick Beverley,PHI,19,12,7,345,692,14,1,2,50.0,0,2,0.0,2,14.3,8,57.1,0,0.0,3,21.4,1,7.1
Patrick Williams,CHI,19,6,13,460,618,24,5,8,62.5,5,6,83.3,15,62.5,7,29.2,5,20.8,3,12.5,3,12.5
Patty Mills,ATL,1,1,0,5,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Paul George,LAC,18,8,10,638,1119,34,15,23,65.2,2,2,100.0,35,102.9,5,14.7,1,2.9,2,5.9,1,2.9
Paul Reed,PHI,19,12,7,280,394,58,19,33,57.6,1,2,50.0,40,69.0,12,20.7,1,1.7,9,15.5,1,1.7
Payton Pritchard,BOS,19,15,4,395,662,19,4,7,57.1,0,0,0.0,8,42.1,12,63.2,5,26.3,0,0.0,0,0.0
Peyton Watson,DEN,16,11,5,242,347,17,7,12,58.3,1,4,25.0,15,88.2,3,17.6,1,5.9,0,0.0,2,11.8
Precious Achiuwa,TOR,14,5,9,254,488,67,20,38,52.6,3,6,50.0,43,64.2,23,34.3,4,6.0,2,3.0,2,3.0
Quentin Grimes,NYK,17,10,7,393,458,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0
R.J. Hampton,MIA,1,0,1,2,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
RJ Barrett,NYK,14,10,4,411,640,14,3,10,30.0,1,2,50.0,7,50.0,2,14.3,2,14.3,1,7.1,1,7.1
Rayan Rupert,POR,7,1,6,31,58,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Reggie Bullock Jr.,HOU,8,3,5,76,97,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Reggie Jackson,DEN,18,12,6,474,1002,18,6,11,54.5,2,2,100.0,14,77.8,3,16.7,0,0.0,3,16.7,1,5.6
Richaun Holmes,DAL,8,4,4,98,125,28,9,18,50.0,2,6,33.3,20,71.4,5,17.9,0,0.0,1,3.6,3,10.7
Robert Covington,PHI,19,12,7,356,475,32,9,14,64.3,3,4,75.0,21,65.6,14,43.8,6,18.8,2,6.3,2,6.3
Robert Williams III,POR,6,2,4,119,131,28,12,16,75.0,4,4,100.0,29,103.6,6,21.4,2,7.1,1,3.6,2,7.1
Robin Lopez,MIL,3,2,1,9,12,2,0,0,0.0,2,2,100.0,2,100.0,0,0.0,0,0.0,1,50.0,1,50.0
Ron Harper Jr.,TOR,1,1,0,4,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Royce O'Neale,BKN,17,9,8,508,876,11,1,5,20.0,0,0,0.0,2,18.2,5,45.5,1,9.1,1,9.1,0,0.0
Rudy Gobert,MIN,18,14,4,583,707,189,73,116,62.9,34,54,63.0,183,96.8,29,15.3,2,1.1,11,5.8,22,11.6
Rui Hachimura,LAL,12,7,5,279,347,29,12,21,57.1,3,4,75.0,27,93.1,5,17.2,1,3.4,1,3.4,2,6.9
Russell Westbrook,LAC,18,8,10,488,994,52,20,26,76.9,9,12,75.0,47,90.4,14,26.9,6,11.5,5,9.6,7,13.5
Ryan Arcidiacono,NYK,5,4,1,11,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ryan Rollins,WAS,8,1,7,49,102,3,1,1,100.0,2,2,100.0,4,133.3,1,33.3,0,0.0,0,0.0,1,33.3
Saben Lee,PHX,3,2,1,10,25,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Saddiq Bey,ATL,17,8,9,489,624,43,17,29,58.6,5,6,83.3,41,95.3,10,23.3,1,2.3,1,2.3,3,7.0
Sam Hauser,BOS,19,15,4,436,500,17,6,6,100.0,1,2,50.0,13,76.5,6,35.3,1,5.9,4,23.5,0,0.0
Sam Merrill,CLE,9,5,4,73,99,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Sandro Mamukelashvili,SAS,7,0,7,55,92,5,2,2,100.0,0,0,0.0,4,80.0,2,40.0,0,0.0,1,20.0,0,0.0
Santi Aldama,MEM,12,5,7,323,524,31,16,24,66.7,0,0,0.0,33,106.5,6,19.4,2,6.5,1,3.2,0,0.0
Sasha Vezenkov,SAC,14,8,6,204,299,16,10,13,76.9,2,2,100.0,23,143.8,2,12.5,0,0.0,0,0.0,1,6.3
Scoot Henderson,POR,9,5,4,229,519,9,2,4,50.0,0,0,0.0,4,44.4,3,33.3,0,0.0,2,22.2,0,0.0
Scottie Barnes,TOR,19,8,11,657,1423,84,30,48,62.5,9,10,90.0,70,83.3,27,32.1,6,7.1,3,3.6,4,4.8
Seth Curry,DAL,14,9,5,125,182,3,1,1,100.0,0,0,0.0,2,66.7,1,33.3,0,0.0,1,33.3,0,0.0
Shaedon Sharpe,POR,17,6,11,620,929,27,8,16,50.0,3,4,75.0,20,74.1,9,33.3,4,14.8,0,0.0,2,7.4
Shai Gilgeous-Alexander,OKC,16,11,5,554,1177,19,10,12,83.3,2,2,100.0,22,115.8,4,21.1,0,0.0,1,5.3,1,5.3
Shake Milton,MIN,18,14,4,287,521,10,2,6,33.3,1,2,50.0,5,50.0,3,30.0,1,10.0,0,0.0,1,10.0
Shaquille Harrison,MEM,3,1,2,6,10,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Sidy Cissoko,SAS,1,0,1,4,5,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
Simone Fontecchio,UTA,17,5,12,285,380,20,6,12,50.0,2,2,100.0,14,70.0,3,15.0,0,0.0,2,10.0,1,5.0
Skylar Mays,POR,13,4,9,236,564,4,0,1,0.0,0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0
Spencer Dinwiddie,BKN,17,8,9,530,1055,8,1,2,50.0,1,2,50.0,3,37.5,2,25.0,1,12.5,0,0.0,1,12.5
Stanley Umude,DET,15,1,14,155,146,3,0,1,0.0,2,2,100.0,2,66.7,0,0.0,0,0.0,1,33.3,1,33.3
Stephen Curry,GSW,16,9,7,531,1148,14,7,8,87.5,4,4,100.0,19,135.7,3,21.4,1,7.1,0,0.0,2,14.3
Svi Mykhailiuk,BOS,8,6,2,59,57,3,2,2,100.0,0,0,0.0,4,133.3,0,0.0,0,0.0,1,33.3,0,0.0
T.J. McConnell,IND,11,5,6,154,413,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,1,33.3,0,0.0,0,0.0
Talen Horton-Tucker,UTA,19,6,13,425,1040,10,2,7,28.6,0,0,0.0,4,40.0,3,30.0,0,0.0,0,0.0,0,0.0
Tari Eason,HOU,9,5,4,159,208,22,8,15,53.3,2,2,100.0,18,81.8,5,22.7,0,0.0,1,4.5,1,4.5
Taurean Prince,LAL,18,10,8,539,468,17,3,7,42.9,0,0,0.0,6,35.3,9,52.9,1,5.9,0,0.0,0,0.0
Taylor Hendricks,UTA,1,0,1,2,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Terance Mann,LAC,12,5,7,322,395,31,9,13,69.2,0,0,0.0,18,58.1,14,45.2,6,19.4,4,12.9,0,0.0
Terry Rozier,CHA,8,3,5,289,608,5,1,2,50.0,1,2,50.0,3,60.0,1,20.0,0,0.0,0,0.0,1,20.0
Terry Taylor,CHI,4,1,3,9,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Thaddeus Young,TOR,3,0,3,10,24,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Thanasis Antetokounmpo,MIL,7,4,3,44,37,8,1,3,33.3,0,0,0.0,2,25.0,3,37.5,1,12.5,1,12.5,0,0.0
Theo Maledon,CHA,13,3,10,200,387,3,1,1,100.0,0,0,0.0,3,100.0,2,66.7,1,33.3,0,0.0,0,0.0
Thomas Bryant,MIA,13,8,5,168,253,46,18,29,62.1,9,10,90.0,46,100.0,8,17.4,1,2.2,3,6.5,5,10.9
Tim Hardaway Jr.,DAL,16,11,5,442,631,5,1,3,33.3,0,0,0.0,2,40.0,2,40.0,2,40.0,0,0.0,0,0.0
Tobias Harris,PHI,19,12,7,669,1006,56,22,33,66.7,8,10,80.0,53,94.6,14,25.0,1,1.8,2,3.6,5,8.9
Torrey Craig,CHI,19,6,13,402,498,33,11,17,64.7,4,4,100.0,27,81.8,12,36.4,2,6.1,1,3.0,2,6.1
Toumani Camara,POR,17,6,11,418,530,40,14,22,63.6,4,4,100.0,33,82.5,11,27.5,1,2.5,1,2.5,1,2.5
Trae Young,ATL,16,7,9,577,1402,4,0,2,0.0,0,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0
Trayce Jackson-Davis,GSW,11,6,5,80,123,24,7,13,53.8,3,8,37.5,18,75.0,5,20.8,0,0.0,0,0.0,5,20.8
Tre Jones,SAS,16,3,13,383,895,6,3,3,100.0,2,2,100.0,8,133.3,2,33.3,0,0.0,0,0.0,0,0.0
Tre Mann,OKC,6,5,1,47,105,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Trendon Watford,BKN,12,6,6,177,360,11,3,5,60.0,2,2,100.0,8,72.7,3,27.3,2,18.2,2,18.2,0,0.0
Trent Forrest,ATL,4,3,1,31,76,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Trey Lyles,SAC,4,2,2,88,165,8,2,4,50.0,2,2,100.0,6,75.0,2,25.0,0,0.0,0,0.0,1,12.5
Trey Murphy III,NOP,1,1,0,22,37,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tristan Thompson,CLE,14,8,6,130,166,26,10,13,76.9,4,10,40.0,24,92.3,8,30.8,2,7.7,0,0.0,3,11.5
Troy Brown Jr.,MIN,14,11,3,175,218,11,3,5,60.0,0,0,0.0,6,54.5,6,54.5,0,0.0,0,0.0,0,0.0
Ty Jerome,CLE,2,1,1,15,31,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TyTy Washington Jr.,MIL,2,1,1,6,15,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tyler Herro,MIA,8,4,4,272,546,5,4,5,80.0,0,0,0.0,8,160.0,0,0.0,0,0.0,0,0.0,0,0.0
Tyrese Haliburton,IND,16,9,7,543,1508,9,1,4,25.0,2,2,100.0,4,44.4,4,44.4,0,0.0,0,0.0,1,11.1
Tyrese Maxey,PHI,18,12,6,691,1609,8,5,7,71.4,0,0,0.0,10,125.0,1,12.5,1,12.5,0,0.0,0,0.0
Tyus Jones,WAS,19,3,16,509,1161,8,4,7,57.1,0,0,0.0,8,100.0,0,0.0,0,0.0,1,12.5,0,0.0
Udoka Azubuike,PHX,2,2,0,9,7,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Vasilije Micic,OKC,7,5,2,77,139,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Victor Wembanyama,SAS,18,3,15,540,928,130,52,79,65.8,13,14,92.9,121,93.1,26,20.0,7,5.4,7,5.4,8,6.2
Vince Williams Jr.,MEM,10,2,8,122,175,7,3,3,100.0,0,0,0.0,6,85.7,2,28.6,0,0.0,2,28.6,0,0.0
Walker Kessler,UTA,12,4,8,293,440,82,37,58,63.8,5,10,50.0,80,97.6,9,11.0,0,0.0,5,6.1,4,4.9
Wendell Carter Jr.,ORL,5,3,2,147,196,33,11,19,57.9,7,12,58.3,29,87.9,6,18.2,1,3.0,1,3.0,6,18.2
Wendell Moore Jr.,MIN,1,1,0,2,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Wesley Matthews,ATL,8,2,6,83,90,2,0,0,0.0,1,2,50.0,1,50.0,1,50.0,0,0.0,0,0.0,1,50.0
Xavier Tillman,MEM,8,1,7,202,333,34,7,19,36.8,2,4,50.0,16,47.1,11,32.4,1,2.9,2,5.9,2,5.9
Yuta Watanabe,PHX,14,7,7,254,292,8,1,2,50.0,0,0,0.0,2,25.0,5,62.5,0,0.0,1,12.5,0,0.0
Zach Collins,SAS,19,3,16,554,958,115,41,58,70.7,7,8,87.5,90,78.3,33,28.7,6,5.2,7,6.1,4,3.5
Zach LaVine,CHI,17,5,12,605,1120,9,4,4,100.0,0,0,0.0,8,88.9,5,55.6,2,22.2,0,0.0,0,0.0
Zeke Nnaji,DEN,17,11,6,191,222,45,17,30,56.7,4,6,66.7,40,88.9,4,8.9,0,0.0,3,6.7,2,4.4
Ziaire Williams,MEM,17,5,12,380,555,23,9,16,56.3,4,4,100.0,24,104.3,4,17.4,1,4.3,1,4.3,2,8.7
Zion Williamson,NOP,16,10,6,504,1009,68,40,49,81.6,9,14,64.3,91,133.8,10,14.7,0,0.0,1,1.5,7,10.3
